4.900000000000000000e+01 9.810000000000000000e+02 8.340045000000000000e+06
5.000000000000000000e+01 1.001000000000000000e+03 8.339991000000000000e+06
5.100000000000000000e+01 1.021000000000000000e+03 8.340007000000000000e+06
5.200000000000000000e+01 1.041000000000000000e+03 8.340049000000000000e+06
5.300000000000000000e+01 1.061000000000000000e+03 8.340053000000000000e+06
5.400000000000000000e+01 1.081000000000000000e+03 8.340043000000000000e+06
5.500000000000000000e+01 1.101000000000000000e+03 8.340043000000000000e+06
5.600000000000000000e+01 1.121000000000000000e+03 8.340087000000000000e+06
5.700000000000000000e+01 1.141000000000000000e+03 8.340099000000000000e+06
5.800000000000000000e+01 1.161000000000000000e+03 8.340083000000000000e+06
5.900000000000000000e+01 1.181000000000000000e+03 8.340075000000000000e+06
6.000000000000000000e+01 1.201000000000000000e+03 8.340117000000000000e+06
6.100000000000000000e+01 1.221000000000000000e+03 8.340119000000000000e+06
6.200000000000000000e+01 1.241000000000000000e+03 8.340039000000000000e+06
6.300000000000000000e+01 1.261000000000000000e+03 8.340063000000000000e+06
6.400000000000000000e+01 1.281000000000000000e+03 8.340087000000000000e+06
6.500000000000000000e+01 1.301000000000000000e+03 8.340067000000000000e+06
6.600000000000000000e+01 1.321000000000000000e+03 8.340043000000000000e+06
6.700000000000000000e+01 1.341000000000000000e+03 8.340057000000000000e+06
6.800000000000000000e+01 1.361000000000000000e+03 8.340099000000000000e+06
6.900000000000000000e+01 1.381000000000000000e+03 8.340103000000000000e+06
7.000000000000000000e+01 1.401000000000000000e+03 8.340113000000000000e+06
7.100000000000000000e+01 1.421000000000000000e+03 8.340123000000000000e+06
7.200000000000000000e+01 1.441000000000000000e+03 8.340057000000000000e+06
7.300000000000000000e+01 1.461000000000000000e+03 8.340073000000000000e+06
7.400000000000000000e+01 1.481000000000000000e+03 8.340047000000000000e+06
7.500000000000000000e+01 1.501000000000000000e+03 8.340019000000000000e+06
7.600000000000000000e+01 1.521000000000000000e+03 8.340067000000000000e+06
7.700000000000000000e+01 1.541000000000000000e+03 8.340133000000000000e+06
7.800000000000000000e+01 1.561000000000000000e+03 8.340093000000000000e+06
7.900000000000000000e+01 1.581000000000000000e+03 8.340103000000000000e+06
8.000000000000000000e+01 1.601000000000000000e+03 8.340077000000000000e+06
8.100000000000000000e+01 1.621000000000000000e+03 8.340035000000000000e+06
8.200000000000000000e+01 1.641000000000000000e+03 8.340013000000000000e+06
8.300000000000000000e+01 1.661000000000000000e+03 8.340083000000000000e+06
8.400000000000000000e+01 1.681000000000000000e+03 8.340185000000000000e+06
8.500000000000000000e+01 1.701000000000000000e+03 8.340143000000000000e+06
8.600000000000000000e+01 1.721000000000000000e+03 8.340131000000000000e+06
8.700000000000000000e+01 1.741000000000000000e+03 8.340143000000000000e+06
8.800000000000000000e+01 1.761000000000000000e+03 8.340117000000000000e+06
8.900000000000000000e+01 1.781000000000000000e+03 8.340043000000000000e+06
9.000000000000000000e+01 1.801000000000000000e+03 8.340017000000000000e+06
9.100000000000000000e+01 1.821000000000000000e+03 8.339997000000000000e+06
9.200000000000000000e+01 1.841000000000000000e+03 8.340059000000000000e+06
9.300000000000000000e+01 1.861000000000000000e+03 8.340139000000000000e+06
9.400000000000000000e+01 1.881000000000000000e+03 8.340063000000000000e+06
9.500000000000000000e+01 1.901000000000000000e+03 8.340067000000000000e+06
9.600000000000000000e+01 1.921000000000000000e+03 8.340105000000000000e+06
9.700000000000000000e+01 1.941000000000000000e+03 8.340029000000000000e+06
9.800000000000000000e+01 1.961000000000000000e+03 8.340077000000000000e+06
9.900000000000000000e+01 1.981000000000000000e+03 8.340037000000000000e+06
1.000000000000000000e+02 2.001000000000000000e+03 8.339985000000000000e+06
1.010000000000000000e+02 2.021000000000000000e+03 8.340019000000000000e+06
1.020000000000000000e+02 2.041000000000000000e+03 8.340121000000000000e+06
1.030000000000000000e+02 2.061000000000000000e+03 8.340121000000000000e+06
1.040000000000000000e+02 2.081000000000000000e+03 8.340085000000000000e+06
1.050000000000000000e+02 2.101000000000000000e+03 8.340087000000000000e+06
1.060000000000000000e+02 2.121000000000000000e+03 8.340105000000000000e+06
1.070000000000000000e+02 2.141000000000000000e+03 8.340091000000000000e+06
1.080000000000000000e+02 2.161000000000000000e+03 8.340075000000000000e+06
1.090000000000000000e+02 2.182000000000000000e+03 8.340175000000000000e+06
1.100000000000000000e+02 2.202000000000000000e+03 8.340047000000000000e+06
1.110000000000000000e+02 2.222000000000000000e+03 8.338977000000000000e+06
1.120000000000000000e+02 2.242000000000000000e+03 8.338341000000000000e+06
1.130000000000000000e+02 2.262000000000000000e+03 8.338057000000000000e+06
1.140000000000000000e+02 2.282000000000000000e+03 8.336705000000000000e+06
1.150000000000000000e+02 2.302000000000000000e+03 8.334663000000000000e+06
1.160000000000000000e+02 2.322000000000000000e+03 8.333381000000000000e+06
1.170000000000000000e+02 2.342000000000000000e+03 8.332291000000000000e+06
1.180000000000000000e+02 2.362000000000000000e+03 8.331183000000000000e+06
1.190000000000000000e+02 2.382000000000000000e+03 8.332639000000000000e+06
1.200000000000000000e+02 2.402000000000000000e+03 8.336999000000000000e+06
1.210000000000000000e+02 2.422000000000000000e+03 8.338345000000000000e+06
1.220000000000000000e+02 2.442000000000000000e+03 8.335043000000000000e+06
1.230000000000000000e+02 2.462000000000000000e+03 8.329301000000000000e+06
1.240000000000000000e+02 2.482000000000000000e+03 8.308667000000000000e+06
1.250000000000000000e+02 2.502000000000000000e+03 8.268537000000000000e+06
1.260000000000000000e+02 2.522000000000000000e+03 8.219623000000000000e+06
1.270000000000000000e+02 2.542000000000000000e+03 8.162445000000000000e+06
1.280000000000000000e+02 2.562000000000000000e+03 8.104845000000000000e+06
1.290000000000000000e+02 2.582000000000000000e+03 8.066593000000000000e+06
1.300000000000000000e+02 2.602000000000000000e+03 8.060691000000000000e+06
1.310000000000000000e+02 2.622000000000000000e+03 8.079879000000000000e+06
1.320000000000000000e+02 2.642000000000000000e+03 8.124243000000000000e+06
1.330000000000000000e+02 2.662000000000000000e+03 8.206989000000000000e+06
1.340000000000000000e+02 2.682000000000000000e+03 8.323305000000000000e+06
1.350000000000000000e+02 2.702000000000000000e+03 8.444033000000000000e+06
1.360000000000000000e+02 2.722000000000000000e+03 8.556519000000000000e+06
1.370000000000000000e+02 2.742000000000000000e+03 8.660221000000000000e+06
1.380000000000000000e+02 2.763000000000000000e+03 8.751649000000000000e+06
1.390000000000000000e+02 2.783000000000000000e+03 8.820901000000000000e+06
1.400000000000000000e+02 2.803000000000000000e+03 8.856655000000000000e+06
1.410000000000000000e+02 2.823000000000000000e+03 8.849879000000000000e+06
1.420000000000000000e+02 2.843000000000000000e+03 8.785381000000000000e+06
1.430000000000000000e+02 2.863000000000000000e+03 8.654655000000000000e+06
1.440000000000000000e+02 2.883000000000000000e+03 8.469803000000000000e+06
1.450000000000000000e+02 2.903000000000000000e+03 8.267413000000000000e+06
1.460000000000000000e+02 2.923000000000000000e+03 8.078729000000000000e+06
1.470000000000000000e+02 2.943000000000000000e+03 7.910179000000000000e+06
1.480000000000000000e+02 2.963000000000000000e+03 7.764857000000000000e+06
1.490000000000000000e+02 2.983000000000000000e+03 7.646733000000000000e+06
1.500000000000000000e+02 3.003000000000000000e+03 7.555129000000000000e+06
1.510000000000000000e+02 3.023000000000000000e+03 7.488581000000000000e+06
1.520000000000000000e+02 3.043000000000000000e+03 7.465009000000000000e+06
1.530000000000000000e+02 3.063000000000000000e+03 7.492179000000000000e+06
1.540000000000000000e+02 3.083000000000000000e+03 7.576181000000000000e+06
1.550000000000000000e+02 3.103000000000000000e+03 7.733095000000000000e+06
1.560000000000000000e+02 3.123000000000000000e+03 7.959457000000000000e+06
1.570000000000000000e+02 3.143000000000000000e+03 8.222027000000000000e+06
1.580000000000000000e+02 3.163000000000000000e+03 8.482409000000000000e+06
1.590000000000000000e+02 3.183000000000000000e+03 8.705059000000000000e+06
1.600000000000000000e+02 3.203000000000000000e+03 8.871911000000000000e+06
1.610000000000000000e+02 3.223000000000000000e+03 9.003365000000000000e+06
1.620000000000000000e+02 3.243000000000000000e+03 9.097307000000000000e+06
1.630000000000000000e+02 3.263000000000000000e+03 9.151241000000000000e+06
1.640000000000000000e+02 3.283000000000000000e+03 9.174449000000000000e+06
1.650000000000000000e+02 3.303000000000000000e+03 9.158343000000000000e+06
1.660000000000000000e+02 3.323000000000000000e+03 9.071895000000000000e+06
1.670000000000000000e+02 3.343000000000000000e+03 8.899855000000000000e+06
1.680000000000000000e+02 3.363000000000000000e+03 8.658479000000000000e+06
1.690000000000000000e+02 3.383000000000000000e+03 8.379101000000000000e+06
1.700000000000000000e+02 3.403000000000000000e+03 8.118481000000000000e+06
1.710000000000000000e+02 3.423000000000000000e+03 7.909491000000000000e+06
1.720000000000000000e+02 3.443000000000000000e+03 7.748209000000000000e+06
1.730000000000000000e+02 3.463000000000000000e+03 7.621151000000000000e+06
1.740000000000000000e+02 3.483000000000000000e+03 7.516317000000000000e+06
1.750000000000000000e+02 3.503000000000000000e+03 7.435303000000000000e+06
1.760000000000000000e+02 3.523000000000000000e+03 7.383753000000000000e+06
1.770000000000000000e+02 3.543000000000000000e+03 7.370589000000000000e+06
1.780000000000000000e+02 3.563000000000000000e+03 7.406767000000000000e+06
1.790000000000000000e+02 3.583000000000000000e+03 7.510489000000000000e+06
1.800000000000000000e+02 3.603000000000000000e+03 7.687129000000000000e+06
1.810000000000000000e+02 3.623000000000000000e+03 7.929093000000000000e+06
1.820000000000000000e+02 3.643000000000000000e+03 8.207623000000000000e+06
1.830000000000000000e+02 3.663000000000000000e+03 8.513805000000000000e+06
1.840000000000000000e+02 3.683000000000000000e+03 8.786689000000000000e+06
1.850000000000000000e+02 3.703000000000000000e+03 8.946813000000000000e+06
1.860000000000000000e+02 3.723000000000000000e+03 9.027287000000000000e+06
1.870000000000000000e+02 3.743000000000000000e+03 9.070455000000000000e+06
1.880000000000000000e+02 3.763000000000000000e+03 9.081929000000000000e+06
1.890000000000000000e+02 3.783000000000000000e+03 9.048661000000000000e+06
1.900000000000000000e+02 3.803000000000000000e+03 8.934907000000000000e+06
1.910000000000000000e+02 3.823000000000000000e+03 8.722039000000000000e+06
1.920000000000000000e+02 3.843000000000000000e+03 8.460111000000000000e+06
1.930000000000000000e+02 3.863000000000000000e+03 8.213767000000000000e+06
1.940000000000000000e+02 3.883000000000000000e+03 7.995349000000000000e+06
1.950000000000000000e+02 3.903000000000000000e+03 7.812169000000000000e+06
1.960000000000000000e+02 3.923000000000000000e+03 7.681451000000000000e+06
1.970000000000000000e+02 3.943000000000000000e+03 7.605389000000000000e+06
1.980000000000000000e+02 3.963000000000000000e+03 7.564449000000000000e+06
1.990000000000000000e+02 3.983000000000000000e+03 7.526679000000000000e+06
2.000000000000000000e+02 4.003000000000000000e+03 7.490085000000000000e+06
2.010000000000000000e+02 4.023000000000000000e+03 7.477041000000000000e+06
2.020000000000000000e+02 4.043000000000000000e+03 7.517789000000000000e+06
2.030000000000000000e+02 4.063000000000000000e+03 7.642691000000000000e+06
2.040000000000000000e+02 4.083000000000000000e+03 7.863871000000000000e+06
2.050000000000000000e+02 4.103000000000000000e+03 8.121173000000000000e+06
2.060000000000000000e+02 4.123000000000000000e+03 8.340883000000000000e+06
2.070000000000000000e+02 4.143000000000000000e+03 8.516517000000000000e+06
2.080000000000000000e+02 4.163000000000000000e+03 8.696073000000000000e+06
2.090000000000000000e+02 4.183000000000000000e+03 8.866701000000000000e+06
2.100000000000000000e+02 4.203000000000000000e+03 8.990425000000000000e+06
2.110000000000000000e+02 4.223000000000000000e+03 9.052977000000000000e+06
2.120000000000000000e+02 4.243000000000000000e+03 9.061581000000000000e+06
2.130000000000000000e+02 4.263000000000000000e+03 9.041787000000000000e+06
2.140000000000000000e+02 4.283000000000000000e+03 8.998503000000000000e+06
2.150000000000000000e+02 4.303000000000000000e+03 8.886435000000000000e+06
2.160000000000000000e+02 4.323000000000000000e+03 8.663949000000000000e+06
2.170000000000000000e+02 4.343000000000000000e+03 8.371819000000000000e+06
2.180000000000000000e+02 4.363000000000000000e+03 8.070669000000000000e+06
2.190000000000000000e+02 4.383000000000000000e+03 7.803797000000000000e+06
2.200000000000000000e+02 4.403000000000000000e+03 7.592355000000000000e+06
2.210000000000000000e+02 4.423000000000000000e+03 7.448669000000000000e+06
2.220000000000000000e+02 4.443000000000000000e+03 7.352135000000000000e+06
2.230000000000000000e+02 4.463000000000000000e+03 7.282191000000000000e+06
2.240000000000000000e+02 4.483000000000000000e+03 7.230789000000000000e+06
2.250000000000000000e+02 4.503000000000000000e+03 7.217689000000000000e+06
2.260000000000000000e+02 4.523000000000000000e+03 7.268833000000000000e+06
2.270000000000000000e+02 4.543000000000000000e+03 7.401935000000000000e+06
2.280000000000000000e+02 4.563000000000000000e+03 7.618327000000000000e+06
2.290000000000000000e+02 4.583000000000000000e+03 7.904511000000000000e+06
2.300000000000000000e+02 4.603000000000000000e+03 8.230339000000000000e+06
2.310000000000000000e+02 4.624000000000000000e+03 8.571207000000000000e+06
2.320000000000000000e+02 4.644000000000000000e+03 8.869589000000000000e+06
2.330000000000000000e+02 4.664000000000000000e+03 9.084527000000000000e+06
2.340000000000000000e+02 4.684000000000000000e+03 9.207551000000000000e+06
2.350000000000000000e+02 4.704000000000000000e+03 9.271191000000000000e+06
2.360000000000000000e+02 4.724000000000000000e+03 9.303833000000000000e+06
2.370000000000000000e+02 4.744000000000000000e+03 9.306089000000000000e+06
2.380000000000000000e+02 4.764000000000000000e+03 9.268835000000000000e+06
2.390000000000000000e+02 4.784000000000000000e+03 9.155273000000000000e+06
2.400000000000000000e+02 4.804000000000000000e+03 8.942325000000000000e+06
2.410000000000000000e+02 4.824000000000000000e+03 8.654013000000000000e+06
2.420000000000000000e+02 4.844000000000000000e+03 8.328481000000000000e+06
2.430000000000000000e+02 4.864000000000000000e+03 8.014377000000000000e+06
2.440000000000000000e+02 4.884000000000000000e+03 7.757861000000000000e+06
2.450000000000000000e+02 4.904000000000000000e+03 7.552387000000000000e+06
2.460000000000000000e+02 4.924000000000000000e+03 7.385453000000000000e+06
2.470000000000000000e+02 4.944000000000000000e+03 7.265459000000000000e+06
2.480000000000000000e+02 4.964000000000000000e+03 7.178587000000000000e+06
2.490000000000000000e+02 4.984000000000000000e+03 7.127549000000000000e+06
2.500000000000000000e+02 5.004000000000000000e+03 7.097399000000000000e+06
2.510000000000000000e+02 5.024000000000000000e+03 7.073517000000000000e+06
2.520000000000000000e+02 5.044000000000000000e+03 7.075919000000000000e+06
2.530000000000000000e+02 5.064000000000000000e+03 7.100709000000000000e+06
2.540000000000000000e+02 5.084000000000000000e+03 7.122991000000000000e+06
2.550000000000000000e+02 5.104000000000000000e+03 7.128107000000000000e+06
2.560000000000000000e+02 5.124000000000000000e+03 7.116605000000000000e+06
2.570000000000000000e+02 5.144000000000000000e+03 7.095591000000000000e+06
2.580000000000000000e+02 5.164000000000000000e+03 7.060447000000000000e+06
2.590000000000000000e+02 5.184000000000000000e+03 7.006993000000000000e+06
2.600000000000000000e+02 5.204000000000000000e+03 6.951667000000000000e+06
2.610000000000000000e+02 5.224000000000000000e+03 6.917197000000000000e+06
2.620000000000000000e+02 5.244000000000000000e+03 6.916689000000000000e+06
2.630000000000000000e+02 5.264000000000000000e+03 6.917861000000000000e+06
2.640000000000000000e+02 5.284000000000000000e+03 6.905869000000000000e+06
2.650000000000000000e+02 5.304000000000000000e+03 6.902279000000000000e+06
2.660000000000000000e+02 5.324000000000000000e+03 6.908035000000000000e+06
2.670000000000000000e+02 5.344000000000000000e+03 6.916879000000000000e+06
2.680000000000000000e+02 5.364000000000000000e+03 6.927745000000000000e+06
2.690000000000000000e+02 5.384000000000000000e+03 6.943615000000000000e+06
2.700000000000000000e+02 5.404000000000000000e+03 6.965849000000000000e+06
2.710000000000000000e+02 5.424000000000000000e+03 7.002207000000000000e+06
2.720000000000000000e+02 5.444000000000000000e+03 7.058715000000000000e+06
2.730000000000000000e+02 5.464000000000000000e+03 7.130259000000000000e+06
2.740000000000000000e+02 5.484000000000000000e+03 7.208809000000000000e+06
2.750000000000000000e+02 5.504000000000000000e+03 7.289329000000000000e+06
2.760000000000000000e+02 5.524000000000000000e+03 7.354773000000000000e+06
2.770000000000000000e+02 5.544000000000000000e+03 7.397643000000000000e+06
2.780000000000000000e+02 5.564000000000000000e+03 7.432427000000000000e+06
2.790000000000000000e+02 5.584000000000000000e+03 7.485891000000000000e+06
2.800000000000000000e+02 5.604000000000000000e+03 7.559673000000000000e+06
2.810000000000000000e+02 5.624000000000000000e+03 7.634659000000000000e+06
2.820000000000000000e+02 5.644000000000000000e+03 7.693271000000000000e+06
2.830000000000000000e+02 5.664000000000000000e+03 7.744817000000000000e+06
2.840000000000000000e+02 5.684000000000000000e+03 7.800375000000000000e+06
2.850000000000000000e+02 5.704000000000000000e+03 7.865461000000000000e+06
2.860000000000000000e+02 5.724000000000000000e+03 7.941457000000000000e+06
2.870000000000000000e+02 5.744000000000000000e+03 8.025787000000000000e+06
2.880000000000000000e+02 5.764000000000000000e+03 8.104423000000000000e+06
2.890000000000000000e+02 5.784000000000000000e+03 8.158043000000000000e+06
2.900000000000000000e+02 5.804000000000000000e+03 8.184629000000000000e+06
2.910000000000000000e+02 5.824000000000000000e+03 8.203581000000000000e+06
2.920000000000000000e+02 5.844000000000000000e+03 8.229037000000000000e+06
2.930000000000000000e+02 5.864000000000000000e+03 8.264043000000000000e+06
2.940000000000000000e+02 5.884000000000000000e+03 8.313639000000000000e+06
2.950000000000000000e+02 5.904000000000000000e+03 8.372167000000000000e+06
2.960000000000000000e+02 5.924000000000000000e+03 8.436257000000000000e+06
2.970000000000000000e+02 5.944000000000000000e+03 8.506057000000000000e+06
2.980000000000000000e+02 5.964000000000000000e+03 8.589505000000000000e+06
2.990000000000000000e+02 5.984000000000000000e+03 8.688611000000000000e+06
3.000000000000000000e+02 6.004000000000000000e+03 8.787729000000000000e+06
3.010000000000000000e+02 6.024000000000000000e+03 8.871551000000000000e+06
3.020000000000000000e+02 6.044000000000000000e+03 8.941261000000000000e+06
3.030000000000000000e+02 6.064000000000000000e+03 9.009889000000000000e+06
3.040000000000000000e+02 6.084000000000000000e+03 9.088585000000000000e+06
3.050000000000000000e+02 6.104000000000000000e+03 9.182955000000000000e+06
3.060000000000000000e+02 6.124000000000000000e+03 9.301427000000000000e+06
3.070000000000000000e+02 6.144000000000000000e+03 9.411017000000000000e+06
3.080000000000000000e+02 6.164000000000000000e+03 9.476417000000000000e+06
3.090000000000000000e+02 6.184000000000000000e+03 9.501373000000000000e+06
3.100000000000000000e+02 6.204000000000000000e+03 9.519969000000000000e+06
3.110000000000000000e+02 6.224000000000000000e+03 9.542769000000000000e+06
3.120000000000000000e+02 6.244000000000000000e+03 9.562319000000000000e+06
3.130000000000000000e+02 6.264000000000000000e+03 9.569915000000000000e+06
3.140000000000000000e+02 6.284000000000000000e+03 9.558949000000000000e+06
3.150000000000000000e+02 6.304000000000000000e+03 9.525157000000000000e+06
3.160000000000000000e+02 6.324000000000000000e+03 9.467851000000000000e+06
3.170000000000000000e+02 6.344000000000000000e+03 9.376623000000000000e+06
3.180000000000000000e+02 6.364000000000000000e+03 9.220843000000000000e+06
3.190000000000000000e+02 6.384000000000000000e+03 9.002931000000000000e+06
3.200000000000000000e+02 6.404000000000000000e+03 8.776627000000000000e+06
3.210000000000000000e+02 6.424000000000000000e+03 8.570295000000000000e+06
3.220000000000000000e+02 6.444000000000000000e+03 8.377761000000000000e+06
3.230000000000000000e+02 6.465000000000000000e+03 8.194759000000000000e+06
3.240000000000000000e+02 6.485000000000000000e+03 8.024539000000000000e+06
3.250000000000000000e+02 6.505000000000000000e+03 7.867687000000000000e+06
3.260000000000000000e+02 6.525000000000000000e+03 7.722625000000000000e+06
3.270000000000000000e+02 6.545000000000000000e+03 7.597575000000000000e+06
3.280000000000000000e+02 6.565000000000000000e+03 7.486267000000000000e+06
3.290000000000000000e+02 6.585000000000000000e+03 7.381899000000000000e+06
3.300000000000000000e+02 6.605000000000000000e+03 7.293287000000000000e+06
3.310000000000000000e+02 6.625000000000000000e+03 7.224355000000000000e+06
3.320000000000000000e+02 6.645000000000000000e+03 7.172663000000000000e+06
3.330000000000000000e+02 6.665000000000000000e+03 7.136875000000000000e+06
3.340000000000000000e+02 6.685000000000000000e+03 7.110469000000000000e+06
3.350000000000000000e+02 6.705000000000000000e+03 7.079139000000000000e+06
3.360000000000000000e+02 6.725000000000000000e+03 7.049647000000000000e+06
3.370000000000000000e+02 6.745000000000000000e+03 7.020267000000000000e+06
3.380000000000000000e+02 6.765000000000000000e+03 6.996501000000000000e+06
3.390000000000000000e+02 6.784000000000000000e+03 6.996533000000000000e+06
3.400000000000000000e+02 6.805000000000000000e+03 7.033465000000000000e+06
3.410000000000000000e+02 6.825000000000000000e+03 7.143105000000000000e+06
3.420000000000000000e+02 6.845000000000000000e+03 7.363905000000000000e+06
3.430000000000000000e+02 6.865000000000000000e+03 7.674911000000000000e+06
3.440000000000000000e+02 6.885000000000000000e+03 8.025291000000000000e+06
3.450000000000000000e+02 6.905000000000000000e+03 8.462031000000000000e+06
3.460000000000000000e+02 6.925000000000000000e+03 8.863533000000000000e+06
3.470000000000000000e+02 6.945000000000000000e+03 9.122475000000000000e+06
3.480000000000000000e+02 6.965000000000000000e+03 9.286457000000000000e+06
3.490000000000000000e+02 6.985000000000000000e+03 9.414943000000000000e+06
3.500000000000000000e+02 7.005000000000000000e+03 9.511667000000000000e+06
3.510000000000000000e+02 7.025000000000000000e+03 9.562069000000000000e+06
3.520000000000000000e+02 7.045000000000000000e+03 9.567967000000000000e+06
3.530000000000000000e+02 7.065000000000000000e+03 9.520841000000000000e+06
3.540000000000000000e+02 7.085000000000000000e+03 9.365211000000000000e+06
3.550000000000000000e+02 7.105000000000000000e+03 9.078803000000000000e+06
3.560000000000000000e+02 7.125000000000000000e+03 8.738577000000000000e+06
3.570000000000000000e+02 7.145000000000000000e+03 8.422311000000000000e+06
3.580000000000000000e+02 7.165000000000000000e+03 8.149347000000000000e+06
3.590000000000000000e+02 7.185000000000000000e+03 7.917639000000000000e+06
3.600000000000000000e+02 7.205000000000000000e+03 7.716283000000000000e+06
3.610000000000000000e+02 7.225000000000000000e+03 7.544897000000000000e+06
3.620000000000000000e+02 7.245000000000000000e+03 7.406527000000000000e+06
3.630000000000000000e+02 7.265000000000000000e+03 7.302987000000000000e+06
3.640000000000000000e+02 7.285000000000000000e+03 7.237233000000000000e+06
3.650000000000000000e+02 7.305000000000000000e+03 7.215731000000000000e+06
3.660000000000000000e+02 7.325000000000000000e+03 7.256343000000000000e+06
3.670000000000000000e+02 7.345000000000000000e+03 7.386955000000000000e+06
3.680000000000000000e+02 7.365000000000000000e+03 7.648235000000000000e+06
3.690000000000000000e+02 7.385000000000000000e+03 8.033035000000000000e+06
3.700000000000000000e+02 7.405000000000000000e+03 8.384791000000000000e+06
3.710000000000000000e+02 7.425000000000000000e+03 8.652441000000000000e+06
3.720000000000000000e+02 7.445000000000000000e+03 8.885965000000000000e+06
3.730000000000000000e+02 7.465000000000000000e+03 9.083993000000000000e+06
3.740000000000000000e+02 7.485000000000000000e+03 9.226253000000000000e+06
3.750000000000000000e+02 7.505000000000000000e+03 9.302873000000000000e+06
3.760000000000000000e+02 7.525000000000000000e+03 9.313573000000000000e+06
3.770000000000000000e+02 7.545000000000000000e+03 9.255727000000000000e+06
3.780000000000000000e+02 7.565000000000000000e+03 9.108911000000000000e+06
3.790000000000000000e+02 7.585000000000000000e+03 8.854281000000000000e+06
3.800000000000000000e+02 7.605000000000000000e+03 8.552841000000000000e+06
3.810000000000000000e+02 7.625000000000000000e+03 8.277457000000000000e+06
3.820000000000000000e+02 7.645000000000000000e+03 8.043183000000000000e+06
3.830000000000000000e+02 7.665000000000000000e+03 7.840763000000000000e+06
3.840000000000000000e+02 7.685000000000000000e+03 7.655471000000000000e+06
3.850000000000000000e+02 7.705000000000000000e+03 7.490919000000000000e+06
3.860000000000000000e+02 7.725000000000000000e+03 7.342073000000000000e+06
3.870000000000000000e+02 7.745000000000000000e+03 7.231407000000000000e+06
